Q_ID	Ref_ANS	Stud_ANS	Class
46	الدود و الفيروسات برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى تستغل الدودة فجوات في نظام التشغيل للقيام بهجوم مباشر        	يختلف الدود عن الفيروسات في نقطة مهمة جدا، حيث أنه عندما يكرر الفيروس نفسه بواسطة تنفيذ برنامج مصاب يستغل الدود الفجوات في نظام التشغيل للقيام بهجوم مباشر، كما أن الفيروسات لها القدرة على نسخ نفسها.	5
5	هو العلم الذي يستخدم التحليل الإحصائي لصفات الإنسان الحيوية وذلك للتأكد من هويته الشخصية باستخدام صفاته الفريدة وهي صفات سلوكية وصفات فيزيائية	هو وسيلة حماية حيث تستعمل الصفات السلوكية و الجسمية الجل زيادة الامن داخل المؤسسات و حماية الخصوصية	2
26	 جرائم السطو على أرقام البطاقات الائتمانية تزوير البيانات الجرائم المنظمة تجارة المخدرات، غسيل الأموال.  	تبييض الأموال استغلال بطاقات عائدة لرجال الأعمال .	2
31	تقارير إلى المنظمة بكيفية اختراق النظام مما يسمح للمنظمة بتحسين دفاعاتها ورفع مستوى الأمن ثغرات أمنية تسمح للمطور بتصحيح منتجه وتحسين أمانه قبل اختراقه .	العثور على ثغرات أمنية للأنظمة الحاسوب ااتي تمكن المؤسسة من درسها و حماية نفسها.	3
30	التوفير و السرية و التكامل للمعلومات	تزايد استعمال التطبيقات لإلكترونية واستعمال لأنترنت، ظهور التجارة لإلكترونية والحكومة لإلكترونية، تزايد عدد الثغرات الأمنية.	1
3	هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه	يقصد به الاعتداء الفكري و النفسي و العقلي على الأشخاص  حيث أن العنصر البشري هو الجانب الرئيسي في حفظ الأمن و ذلك من أجل الاستحواذ على بياناتهم  حيث أن الناس يصدقون الآخرين و لا توجد تقنيات لمحاربة هذه التقنية	3
35	تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها	تطور في انظمة التشغيل و البرامج فاصبح تقريبا كل شخص قادر على تعلمه	2
43	الإحساس الخاطئ بالأمن أمر خطير لأنه يؤدي إلى إهمال التدابير الأمنية على الرغم من عدم وجود نظام أمني مثالي  فيما يساعد الشعور العام بانعدام الأمن على منع المخاطر الأمنية  وتعزيز سياسة الأمن	الاحساس الخاطئ بالأمن يولد عدم الاهتمام بالناحية الامنية مما يسهل على المخترقين اختراق هاته الأنظمة في حين أن الاحساس بعدم الأمن يجعل  الأشخاص يسعون إلى تحسين دفاعاتهم.	5
19	الصوت - التوقيع اليدوي - ضربات لوحة المفاتيح 	الصوت، الإمضاء الالكتروني، ضربات لوحه المفاتيح	5
13	ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها	خبرة فنية و موهبة، ذكاء، خبرة في كتابة برامج .	3
17	البريد الإلكتروني و البرامج التي يتم تحميلها من الانترنت خاصة من المواقع المشبوهة	هي شكل حصان طروادة حيث يحمل ملف او برنامج يبدو عادي في نهايته فيروس	0
13	ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها	القدرة على إعداد و تصميم البرامج، معرفة طريقة عمل الحاسب الآلي القدرة على إختراق مختلف أنواع البرامج و الأنظمة .	4
15	 تغيير أو سرقة أو  إزالة المعلومات التي يطالها المخترق، تخريب وتعطيل الأجهزة، تغيير وجه المواقع تبطئة حركة التصفح وانقطاعها على فترات.	تغيير، حذف البيانات، إنتحال شخصية، قرصنة البيانات، نشر البيانات التي في الموقع إلى العالم.	3
